Memory Length,4000,
Trigger Level,0.000E+00,
Source,CH2,
Probe,1X,
Vertical Units,V,
Vertical Scale,1.000E-02,
Vertical Position,2.400E-03,
Horizontal Units,s,
Horizontal Scale,2.500E-04,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
Sampling Period,1.000E-06,
Firmware,V1.07,
Time, ,
Mode,Fast,
Waveform Data,
-13,
-13,
-4,
-4,
-11,
-18,
-18,
-5,
-3,
-6,
-2,
-9,
-21,
-20,
-14,
-19,
-15,
-7,
-12,
-11,
-5,
-11,
-15,
-20,
-22,
-26,
-19,
-15,
-8,
-12,
-11,
-21,
-28,
-24,
-22,
-23,
-20,
-15,
-14,
-17,
-7,
-16,
-26,
-34,
-32,
-39,
-25,
-16,
-17,
-27,
-28,
-36,
-32,
-33,
-23,
-33,
-35,
-37,
-28,
-33,
-25,
-25,
-28,
-36,
-28,
-25,
-28,
-24,
-24,
-32,
-31,
-25,
-28,
-30,
-28,
-29,
-28,
-31,
-24,
-34,
-29,
-30,
-24,
-31,
-18,
-27,
-28,
-34,
-28,
-35,
-26,
-24,
-23,
-30,
-27,
-33,
-37,
-36,
-28,
-38,
-34,
-30,
-27,
-32,
-27,
-31,
-37,
-40,
-31,
-31,
-32,
-28,
-28,
-38,
-33,
-29,
-29,
-36,
-22,
-35,
-34,
-31,
-19,
-33,
-24,
-28,
-36,
-40,
-29,
-28,
-26,
-28,
-28,
-39,
-40,
-40,
-34,
-36,
-30,
-29,
-36,
-35,
-33,
-37,
-40,
-34,
-36,
-36,
-23,
-24,
-34,
-39,
-37,
-46,
-41,
-28,
-27,
-36,
-35,
-35,
-44,
-44,
-39,
-44,
-40,
-31,
-24,
-28,
-27,
-39,
-51,
-51,
-42,
-34,
-30,
-25,
-38,
-38,
-44,
-36,
-43,
-35,
-38,
-36,
-39,
-28,
-34,
-37,
-44,
-46,
-55,
-44,
-36,
-23,
-24,
-26,
-37,
-42,
-50,
-44,
-42,
-45,
-43,
-38,
-37,
-35,
-35,
-40,
-44,
-40,
-37,
-36,
-35,
-34,
-36,
-41,
-38,
-36,
-45,
-47,
-46,
-45,
-49,
-36,
-36,
-33,
-37,
-32,
-40,
-43,
-44,
-49,
-51,
-44,
-36,
-35,
-29,
-36,
-40,
-48,
-38,
-41,
-31,
-35,
-31,
-42,
-35,
-37,
-33,
-36,
-33,
-42,
-41,
-38,
-32,
-36,
-36,
-40,
-46,
-42,
-31,
-31,
-36,
-36,
-43,
-51,
-39,
-31,
-39,
-40,
-39,
-48,
-51,
-35,
-39,
-41,
-44,
-43,
-50,
-37,
-34,
-38,
-46,
-50,
-53,
-47,
-41,
-29,
-30,
-33,
-36,
-36,
-48,
-39,
-39,
-43,
-39,
-32,
-36,
-38,
-28,
-35,
-39,
-40,
-34,
-44,
-36,
-32,
-33,
-36,
-24,
-30,
-38,
-33,
-30,
-39,
-28,
-24,
-32,
-38,
-32,
-38,
-36,
-33,
-28,
-34,
-29,
-26,
-23,
-32,
-24,
-32,
-37,
-32,
-23,
-30,
-19,
-22,
-32,
-35,
-27,
-28,
-18,
-9,
-13,
-20,
-24,
-27,
-31,
-25,
-22,
-23,
-23,
-19,
-18,
-17,
-22,
-24,
-30,
-28,
-22,
-7,
-10,
-8,
-16,
-23,
-26,
-19,
-19,
-19,
-12,
-5,
-11,
-5,
-6,
-10,
-24,
-16,
-17,
-15,
-6,
-2,
-13,
-16,
-12,
-15,
-13,
-2,
-4,
-9,
-9,
-8,
-17,
-17,
-7,
-12,
-12,
-3,
3,
-7,
6,
0,
-10,
-14,
-9,
-18,
-8,
-1,
2,
1,
10,
9,
5,
1,
-2,
-6,
1,
8,
11,
4,
4,
2,
4,
4,
11,
4,
-1,
-4,
4,
6,
9,
10,
10,
-1,
0,
4,
-2,
3,
13,
9,
0,
12,
8,
4,
3,
8,
-8,
0,
1,
10,
8,
16,
9,
7,
4,
10,
5,
11,
12,
7,
2,
9,
11,
4,
9,
16,
4,
11,
20,
13,
8,
17,
13,
3,
14,
16,
8,
11,
20,
17,
16,
25,
15,
3,
8,
14,
11,
16,
24,
14,
14,
18,
25,
20,
25,
25,
19,
16,
23,
22,
19,
18,
19,
7,
14,
20,
26,
21,
28,
18,
13,
20,
22,
21,
21,
20,
10,
17,
28,
30,
26,
25,
16,
11,
15,
26,
28,
28,
24,
21,
8,
19,
18,
20,
21,
29,
21,
29,
31,
23,
15,
20,
16,
