Memory Length,4000,
Trigger Level,0.000E+00,
Source,CH1,
Probe,1X,
Vertical Units,V,
Vertical Scale,5.000E-01,
Vertical Position,-4.000E-02,
Horizontal Units,s,
Horizontal Scale,5.000E-04,
Horizontal Position,1.000E-04,
Horizontal Mode,Main,
Sampling Period,2.000E-06,
Firmware,V1.07,
Time, ,
Mode,Fast,
Waveform Data,
92,
92,
91,
92,
91,
92,
92,
92,
92,
91,
92,
92,
92,
91,
92,
92,
92,
91,
92,
92,
93,
92,
91,
92,
92,
91,
91,
92,
92,
92,
92,
91,
92,
91,
92,
92,
92,
91,
92,
92,
92,
92,
92,
92,
92,
92,
92,
92,
92,
93,
92,
91,
92,
92,
92,
92,
91,
92,
92,
92,
91,
92,
91,
92,
92,
92,
92,
92,
92,
91,
92,
92,
90,
92,
92,
92,
91,
92,
92,
93,
92,
91,
91,
92,
93,
92,
92,
91,
92,
91,
92,
92,
91,
92,
92,
91,
91,
91,
92,
92,
91,
92,
91,
92,
91,
92,
91,
91,
91,
91,
92,
91,
91,
91,
91,
91,
91,
91,
92,
92,
91,
91,
91,
91,
91,
92,
91,
92,
91,
92,
91,
92,
92,
92,
91,
91,
91,
92,
91,
92,
91,
91,
92,
92,
91,
92,
92,
92,
91,
92,
92,
92,
92,
92,
91,
91,
91,
92,
92,
91,
92,
91,
91,
92,
91,
92,
92,
92,
91,
92,
91,
91,
92,
92,
91,
91,
91,
92,
92,
92,
92,
91,
92,
92,
92,
91,
91,
92,
91,
91,
91,
91,
92,
91,
91,
91,
91,
91,
91,
91,
91,
91,
92,
91,
91,
91,
92,
91,
91,
92,
91,
92,
91,
91,
91,
92,
92,
91,
91,
92,
91,
91,
-73,
-73,
-74,
-75,
-74,
-75,
-74,
-75,
-75,
-74,
-74,
-74,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-74,
-75,
-74,
-75,
-76,
-75,
-75,
-75,
-75,
-75,
-74,
-75,
-74,
-75,
-75,
-75,
-74,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-74,
-75,
-74,
-76,
-76,
-75,
-74,
-74,
-75,
-75,
-74,
-74,
-76,
-75,
-75,
-75,
-74,
-75,
-74,
-75,
-74,
-75,
-75,
-75,
-74,
-74,
-75,
-75,
-75,
-74,
-75,
-75,
-74,
-75,
-76,
-75,
-75,
-74,
-75,
-75,
-75,
-75,
-74,
-74,
-75,
-75,
-75,
-75,
-74,
-75,
-75,
-74,
-75,
-75,
-74,
-75,
-75,
-74,
-75,
-74,
-74,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-74,
-75,
-75,
-75,
-75,
-74,
-75,
-75,
-74,
-74,
-75,
-74,
-74,
-74,
-74,
-75,
-75,
-75,
-75,
-75,
-75,
-74,
-75,
-74,
-74,
-74,
-74,
-75,
-75,
-74,
-74,
-75,
-74,
-74,
-74,
-74,
-74,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-74,
-75,
-74,
-75,
-74,
-74,
-75,
-75,
-74,
-75,
-74,
-75,
-74,
-75,
-74,
-75,
-74,
-75,
-74,
-75,
-75,
-74,
-75,
-74,
-74,
-74,
-74,
-74,
-75,
-74,
-75,
-74,
-75,
-74,
-74,
-74,
-75,
-75,
-74,
-74,
-75,
-74,
-74,
-74,
-75,
-74,
-75,
-75,
-74,
-75,
-74,
-75,
-74,
-74,
-74,
-74,
-75,
-74,
-74,
-74,
-74,
-75,
-74,
-74,
-74,
-74,
-75,
-74,
-74,
-74,
-75,
-74,
-75,
-75,
-74,
-75,
-75,
-74,
-74,
-74,
-74,
-75,
-74,
-74,
90,
91,
91,
91,
92,
91,
91,
91,
92,
92,
91,
91,
92,
91,
92,
91,
92,
92,
92,
91,
93,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
92,
91,
91,
91,
91,
91,
91,
91,
91,
92,
91,
92,
91,
92,
91,
91,
91,
92,
91,
91,
91,
92,
92,
91,
92,
91,
91,
91,
91,
91,
91,
91,
91,
92,
92,
92,
91,
91,
91,
91,
91,
91,
91,
91,
91,
92,
92,
91,
91,
91,
91,
92,
91,
91,
92,
91,
92,
92,
91,
91,
92,
91,
91,
92,
91,
91,
92,
92,
92,
91,
92,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
92,
91,
91,
91,
91,
92,
91,
92,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
92,
92,
92,
91,
92,
92,
91,
92,
91,
91,
91,
92,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
91,
92,
92,
91,
91,
91,
92,
91,
91,
91,
92,
91,
91,
91,
91,
91,
92,
91,
91,
90,
91,
91,
91,
91,
91,
92,
91,
91,
92,
91,
91,
91,
92,
91,
91,
91,
92,
92,
91,
91,
91,
92,
92,
91,
91,
90,
91,
91,
91,
91,
91,
91,
91,
92,
91,
91,
91,
92,
92,
91,
91,
91,
91,
91,
91,
91,
91,
91,
92,
91,
91,
91,
91,
91,
91,
92,
92,
91,
91,
-74,
-74,
-74,
-74,
-74,
-75,
-75,
-75,
-75,
-74,
-75,
-76,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-76,
-75,
-75,
-75,
-75,
-75,
-76,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-74,
-75,
-75,
-75,
-75,
-75,
-76,
-75,
-74,
-75,
-75,
-75,
-75,
-74,
-75,
-75,
-74,
-76,
-74,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-74,
-75,
-75,
-74,
-74,
-76,
-75,
-75,
-75,
-74,
-75,
-74,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-74,
-74,
-76,
-75,
-75,
-74,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-74,
-74,
-76,
-75,
-74,
-75,
-75,
-74,
-74,
-75,
-76,
-74,
-74,
-75,
-76,
-74,
-74,
-75,
-75,
-75,
-75,
-75,
-75,
-75,
-74,
-75,
-75,
-74,
-75,
-75,
-75,
-74,
-75,
-75,
-75,
-75,
-74,
-74,
-75,
-74,
-74,
-74,
