Memory Length,4000,
Trigger Level,0.000E+00,
Source,CH2,
Probe,1X,
Vertical Units,V,
Vertical Scale,1.000E-02,
Vertical Position,2.400E-03,
Horizontal Units,s,
Horizontal Scale,2.500E-04,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
Sampling Period,1.000E-06,
Firmware,V1.07,
Time, ,
Mode,Fast,
Waveform Data,
-2,
-2,
-25,
-27,
-26,
-20,
-16,
-16,
-29,
-31,
-28,
-33,
-29,
-27,
-36,
-43,
-32,
-39,
-32,
-25,
-32,
-40,
-34,
-42,
-35,
-26,
-25,
-26,
-15,
-16,
-19,
-16,
-14,
-15,
-10,
-13,
-16,
-12,
-7,
-8,
-3,
-3,
-7,
-11,
-15,
-15,
-20,
-20,
-21,
-22,
-28,
-25,
-28,
-22,
-18,
-12,
-17,
-17,
-19,
-19,
-22,
-19,
-23,
-22,
-19,
-17,
-13,
-8,
-6,
0,
2,
-1,
-3,
-6,
-4,
-4,
-7,
-3,
0,
0,
8,
8,
5,
0,
3,
0,
9,
10,
10,
5,
4,
-4,
-1,
-1,
2,
0,
4,
6,
7,
1,
7,
6,
7,
7,
1,
-6,
-3,
-2,
-4,
-1,
-6,
-10,
-14,
-11,
-13,
-11,
-10,
-7,
-9,
-4,
-4,
-4,
-1,
1,
-6,
1,
3,
9,
24,
43,
47,
57,
60,
56,
49,
51,
43,
41,
40,
44,
45,
54,
57,
60,
54,
48,
37,
34,
33,
35,
36,
37,
30,
25,
19,
19,
16,
18,
16,
14,
12,
13,
17,
24,
23,
18,
12,
8,
9,
8,
11,
15,
20,
16,
21,
20,
24,
29,
28,
21,
25,
21,
21,
23,
25,
19,
20,
12,
12,
16,
16,
17,
25,
22,
18,
22,
28,
26,
29,
24,
21,
14,
13,
13,
16,
15,
24,
27,
27,
27,
29,
21,
28,
32,
36,
36,
36,
28,
29,
25,
28,
37,
44,
45,
53,
56,
55,
55,
58,
54,
52,
46,
44,
44,
44,
49,
61,
68,
70,
75,
72,
72,
69,
71,
63,
62,
61,
60,
54,
56,
51,
53,
54,
53,
49,
52,
43,
44,
43,
45,
46,
55,
44,
42,
32,
31,
27,
28,
24,
29,
23,
33,
38,
40,
44,
53,
50,
56,
56,
52,
49,
45,
32,
34,
42,
41,
44,
52,
45,
38,
40,
30,
22,
26,
26,
22,
33,
33,
29,
34,
30,
24,
25,
25,
28,
30,
34,
36,
36,
34,
37,
38,
43,
50,
56,
50,
48,
37,
32,
22,
22,
20,
26,
26,
25,
22,
25,
17,
18,
16,
15,
10,
16,
19,
26,
31,
36,
30,
30,
29,
27,
30,
40,
42,
55,
57,
54,
50,
51,
44,
47,
43,
43,
45,
53,
55,
50,
51,
45,
36,
41,
40,
37,
39,
34,
30,
32,
36,
37,
42,
38,
39,
31,
24,
21,
23,
22,
32,
35,
36,
36,
36,
33,
31,
30,
28,
31,
33,
33,
33,
33,
24,
24,
18,
14,
12,
19,
20,
27,
29,
29,
27,
33,
32,
32,
34,
37,
28,
28,
27,
26,
23,
28,
18,
19,
16,
15,
13,
21,
20,
24,
32,
36,
38,
49,
49,
48,
51,
51,
48,
50,
52,
45,
44,
38,
32,
29,
37,
27,
28,
23,
21,
22,
30,
28,
33,
29,
23,
18,
25,
17,
18,
19,
17,
14,
14,
16,
14,
17,
16,
17,
15,
15,
15,
18,
18,
28,
28,
28,
33,
47,
40,
39,
38,
30,
19,
23,
24,
16,
14,
13,
6,
4,
10,
11,
18,
20,
17,
17,
16,
7,
11,
16,
16,
17,
24,
18,
14,
25,
33,
33,
43,
47,
38,
30,
34,
23,
28,
36,
37,
38,
48,
36,
31,
27,
21,
14,
20,
20,
17,
21,
24,
18,
16,
20,
12,
8,
5,
5,
-1,
8,
9,
8,
9,
14,
2,
6,
11,
9,
15,
22,
12,
15,
24,
21,
20,
25,
18,
14,
16,
12,
5,
6,
-2,
-8,
-14,
-14,
-18,
-16,
-17,
-11,
-15,
-11,
-10,
-13,
-21,
-14,
-19,
-19,
-15,
-18,
-24,
-19,
-22,
-20,
-15,
-8,
-11,
-7,
-5,
-6,
-12,
-15,
-20,
-21,
-20,
-12,
-15,
-16,
-13,
-16,
-18,
-20,
-20,
-23,
-24,
-24,
-29,
-32,
-31,
-35,
-44,
-45,
-50,
-47,
-36,
-27,
-21,
-16,
-14,
-14,
-13,
-9,
-8,
-8,
-4,
0,
-5,
-7,
-3,
-3,
-7,
-6,
-4,
