Memory Length,4000,
Trigger Level,1.160E-01,
Source,CH1,
Probe,1X,
Vertical Units,V,
Vertical Scale,5.000E-02,
Vertical Position,4.200E-02,
Horizontal Units,s,
Horizontal Scale,2.500E-02,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
Sampling Period,1.000E-04,
Firmware,V1.07,
Time, ,
Mode,Fast,
Waveform Data,
-8,
-8,
36,
23,
39,
15,
-10,
-33,
-61,
-43,
-18,
15,
35,
27,
49,
-7,
-13,
-29,
-59,
-41,
-6,
36,
44,
38,
47,
-2,
-21,
-28,
-34,
-16,
15,
13,
38,
53,
35,
-4,
-29,
-44,
-26,
-17,
3,
18,
25,
26,
20,
4,
-28,
-23,
-41,
19,
11,
31,
38,
9,
27,
-21,
-32,
-61,
-39,
-13,
2,
38,
25,
15,
-3,
-31,
-30,
-19,
-29,
-6,
23,
26,
32,
14,
-1,
-16,
-9,
-31,
8,
9,
38,
43,
28,
19,
10,
-29,
-38,
-33,
-10,
19,
45,
48,
24,
12,
3,
-26,
-56,
-33,
-19,
8,
27,
24,
16,
12,
-18,
-45,
-47,
-36,
9,
6,
51,
23,
32,
-1,
-18,
-17,
-41,
-16,
-13,
1,
22,
32,
1,
0,
-25,
-45,
-36,
-33,
2,
32,
50,
19,
10,
-4,
-23,
-47,
-36,
-10,
6,
31,
31,
31,
27,
-25,
-37,
-43,
-37,
-6,
35,
19,
69,
12,
6,
-32,
-46,
-42,
-31,
19,
12,
21,
22,
11,
-9,
-23,
-30,
-27,
-9,
-8,
37,
18,
33,
31,
-14,
-4,
-44,
-48,
-9,
-5,
15,
48,
27,
6,
-28,
-38,
-38,
-34,
-20,
26,
11,
36,
30,
22,
-17,
-37,
-36,
-32,
-15,
12,
27,
42,
27,
4,
-16,
-44,
-44,
-8,
6,
6,
10,
38,
18,
11,
-5,
-23,
-44,
-21,
27,
14,
27,
26,
-11,
-33,
-34,
-51,
-29,
-8,
19,
26,
50,
53,
-6,
1,
-30,
-49,
-22,
-13,
16,
19,
47,
4,
-1,
-19,
-50,
-44,
-35,
-3,
32,
27,
40,
9,
10,
-9,
-46,
-24,
-26,
-1,
11,
32,
22,
10,
-11,
-11,
-53,
-37,
-30,
12,
31,
48,
24,
22,
-15,
-34,
-34,
-22,
6,
-4,
12,
27,
23,
29,
-29,
-48,
-45,
-31,
-4,
31,
37,
29,
17,
-4,
-20,
-43,
-29,
-24,
14,
29,
20,
22,
35,
4,
-29,
-23,
-25,
-42,
-3,
39,
51,
44,
15,
-21,
-22,
-40,
-16,
-18,
20,
25,
34,
63,
4,
-18,
-15,
-31,
-25,
-10,
31,
22,
56,
31,
20,
-9,
-46,
-52,
-24,
1,
4,
27,
48,
26,
-16,
-39,
-37,
-52,
-35,
-15,
26,
24,
34,
3,
-14,
-45,
-48,
-36,
-29,
42,
28,
19,
40,
20,
20,
-17,
-48,
-25,
-16,
5,
23,
25,
39,
24,
-17,
-27,
-29,
-34,
-5,
12,
16,
49,
10,
4,
-17,
-35,
-26,
-20,
3,
15,
24,
43,
28,
-12,
-30,
-49,
-63,
9,
28,
14,
30,
56,
2,
-1,
-23,
-15,
-48,
-49,
1,
29,
29,
36,
12,
-9,
-44,
-31,
-56,
-27,
8,
24,
37,
28,
-2,
-22,
-37,
-39,
-21,
-21,
18,
39,
37,
20,
10,
-35,
-44,
-43,
-5,
10,
16,
49,
21,
16,
12,
-16,
-39,
-26,
-24,
18,
18,
25,
19,
15,
-6,
-24,
-29,
-13,
-13,
11,
26,
32,
20,
15,
-11,
-25,
-58,
-9,
6,
14,
27,
31,
23,
13,
-9,
-42,
-45,
-8,
-21,
15,
20,
24,
19,
6,
-18,
-37,
-28,
-22,
2,
16,
39,
22,
3,
-4,
-39,
-43,
-24,
-23,
4,
22,
64,
16,
10,
-22,
-30,
-13,
-25,
-8,
25,
29,
50,
43,
-1,
-28,
-25,
-40,
-23,
0,
10,
13,
39,
62,
18,
-24,
-33,
-41,
-27,
18,
29,
26,
25,
2,
15,
-48,
-51,
-29,
-11,
3,
11,
44,
40,
10,
-13,
-39,
-53,
-38,
-30,
7,
25,
32,
3,
5,
-21,
-35,
-35,
-37,
7,
9,
19,
23,
27,
13,
-11,
-36,
-51,
-37,
-11,
14,
21,
30,
9,
28,
-35,
-34,
-6,
-25,
7,
16,
11,
59,
16,
-2,
-31,
-52,
-25,
-25,
15,
50,
43,
36,
14,
11,
-37,
-49,
-27,
-12,
29,
36,
23,
27,
28,
-12,
-40,
-52,
-21,
16,
