Memory Length,4000,
Trigger Level,0.000E+00,
Source,CH2,
Probe,1X,
Vertical Units,V,
Vertical Scale,1.000E-02,
Vertical Position,2.400E-03,
Horizontal Units,s,
Horizontal Scale,2.500E-04,
Horizontal Position,0.000E+00,
Horizontal Mode,Main,
Sampling Period,1.000E-06,
Firmware,V1.07,
Time, ,
Mode,Fast,
Waveform Data,
-22,
-22,
-19,
-14,
-11,
-18,
-27,
-23,
-24,
-20,
-22,
-23,
-19,
-6,
-13,
-11,
-13,
-18,
-26,
-21,
-17,
-4,
-9,
-8,
-11,
-10,
-17,
-7,
-11,
-10,
-11,
-5,
-9,
0,
0,
-5,
-14,
-9,
-15,
-13,
-5,
4,
-3,
-1,
-2,
-1,
-1,
-1,
-5,
-6,
-4,
0,
4,
5,
4,
-3,
0,
1,
5,
4,
7,
3,
4,
5,
12,
8,
6,
6,
2,
1,
7,
7,
7,
11,
13,
11,
14,
13,
7,
6,
7,
6,
16,
23,
21,
22,
16,
7,
7,
11,
10,
20,
23,
22,
25,
21,
21,
17,
11,
9,
14,
17,
23,
30,
34,
26,
22,
23,
21,
15,
25,
20,
20,
28,
35,
36,
33,
28,
23,
23,
20,
26,
31,
29,
32,
32,
31,
31,
36,
31,
32,
29,
26,
29,
36,
37,
39,
43,
32,
29,
34,
29,
32,
37,
40,
36,
39,
40,
41,
41,
42,
42,
36,
38,
40,
40,
44,
39,
37,
36,
38,
39,
48,
47,
54,
49,
43,
41,
45,
43,
45,
43,
51,
50,
52,
51,
50,
51,
48,
40,
43,
48,
48,
52,
57,
59,
62,
61,
67,
64,
61,
58,
57,
54,
57,
60,
63,
62,
66,
62,
57,
61,
66,
65,
73,
71,
69,
65,
62,
60,
64,
65,
62,
60,
64,
64,
65,
71,
72,
67,
67,
68,
70,
74,
76,
72,
70,
70,
66,
67,
71,
68,
69,
68,
66,
68,
72,
73,
76,
81,
78,
72,
71,
72,
69,
71,
75,
74,
74,
74,
77,
79,
77,
75,
72,
71,
71,
75,
80,
82,
74,
72,
68,
67,
71,
81,
79,
80,
79,
85,
79,
81,
78,
75,
70,
75,
73,
79,
83,
79,
78,
80,
79,
80,
80,
81,
78,
82,
84,
77,
80,
78,
72,
75,
77,
81,
84,
86,
81,
84,
77,
80,
79,
79,
73,
73,
80,
81,
89,
92,
85,
86,
80,
76,
78,
80,
70,
77,
81,
84,
80,
81,
78,
72,
76,
82,
81,
84,
78,
76,
72,
74,
73,
78,
73,
76,
81,
81,
82,
86,
80,
74,
74,
75,
72,
76,
73,
79,
75,
78,
81,
80,
79,
78,
72,
76,
73,
75,
75,
74,
71,
77,
73,
79,
75,
72,
73,
76,
80,
80,
77,
78,
66,
65,
71,
71,
66,
73,
69,
69,
76,
76,
75,
72,
68,
65,
69,
69,
65,
68,
65,
62,
69,
73,
69,
69,
69,
62,
63,
68,
65,
68,
65,
61,
58,
62,
64,
62,
65,
66,
66,
65,
65,
68,
61,
52,
50,
55,
56,
60,
64,
63,
61,
60,
65,
59,
55,
57,
58,
57,
63,
64,
58,
55,
53,
46,
54,
56,
53,
44,
50,
52,
52,
54,
58,
57,
51,
48,
47,
47,
49,
44,
49,
47,
49,
44,
49,
43,
35,
39,
40,
36,
41,
50,
47,
44,
45,
39,
44,
41,
43,
39,
43,
31,
37,
41,
39,
36,
36,
29,
34,
29,
37,
41,
42,
37,
40,
32,
35,
30,
28,
30,
30,
27,
35,
35,
30,
32,
33,
21,
24,
23,
24,
25,
30,
27,
28,
23,
20,
15,
20,
16,
22,
25,
30,
24,
25,
22,
16,
13,
13,
12,
12,
13,
13,
16,
19,
16,
15,
12,
12,
13,
18,
16,
19,
14,
8,
4,
2,
-3,
4,
8,
4,
10,
10,
2,
7,
6,
9,
5,
6,
5,
5,
-4,
4,
2,
5,
4,
2,
-2,
-4,
-13,
-4,
-9,
-9,
-3,
-3,
-6,
-3,
-5,
-6,
-4,
-7,
-7,
-3,
-6,
-10,
-6,
-8,
-7,
-8,
-6,
-10,
-8,
-16,
-15,
-16,
-20,
-17,
-12,
-16,
-17,
-18,
-22,
-26,
-19,
-18,
-13,
-11,
-10,
-16,
-16,
-24,
-27,
-27,
-24,
-27,
-25,
-24,
-23,
-25,
-26,
-23,
-23,
-28,
-27,
-24,
-28,
-31,
-27,
-31,
-32,
-32,
-31,
-31,
-31,
-35,
-36,
-39,
-39,
-32,
-33,
-25,
-24,
-32,
-36,
-39,
